 iteration         deme_1         deme_2         deme_3         deme_4
      6925       9.667599      14.778229      14.058266      20.138168
      6950      10.304297      14.799517      13.522673      19.080134
      6975      11.067528      14.628717      14.442003      19.085651
      7000      10.177366      14.431687      13.962952      18.613517
      7025      10.053531      14.597122      14.413942      18.812950
      7050      10.247763      15.595812      13.920050      19.217733
      7075      10.100403      14.650065      12.871806      19.889324
      7100      10.264766      14.572674      13.402695      17.221279
      7125      10.600084      14.127615      14.038205      17.305204
      7150      10.076062      14.466621      13.805360      17.800941
      7175       9.171596      14.588172      12.655452      18.848859
      7200      10.324918      14.431759      13.944566      19.870244
      7225      10.110475      13.023896      13.224094      21.760510
      7250      10.612762      15.088817      13.628896      18.709519
      7275      10.510492      14.437555      13.250450      18.708643
      7300      11.134157      14.203890      12.558623      20.357648
      7325      10.436287      13.541188      13.023800      19.818881
      7350      10.756395      14.953860      14.381624      21.060367
      7375      10.649565      13.955519      12.788991      20.248513
      7400      10.855820      14.000925      13.082443      20.042731
      7425      11.057712      14.362372      13.376285      21.387045
      7450      10.143785      14.424117      14.347966      20.133040
      7475       9.817312      14.990188      13.284027      19.984516
      7500      10.554825      14.720586      12.997523      19.926805
      7525      10.277404      13.829618      12.888335      20.865756
      7550       9.989869      14.311246      13.179294      19.682192
      7575      10.474402      13.596297      13.490325      18.523301
      7600       9.812910      13.368162      13.753514      20.156434
      7625      10.419944      12.280586      13.743586      20.099644
      7650      10.229261      14.254065      13.077677      20.561355
      7675       9.987761      14.024863      13.825384      18.986020
      7700       9.974910      13.569013      13.134816      20.768435
      7725      10.034080      13.967132      13.394808      18.696907
      7750      10.561886      14.326518      13.500354      21.394133
      7775      10.443951      14.350161      14.316332      19.037251
      7800      10.513838      14.271333      13.593493      20.601103
      7825      10.727797      15.578428      13.412513      20.031030
      7850      10.736465      14.587411      12.434367      18.989716
      7875      10.319746      15.295873      13.373281      20.262591
      7900      10.419874      14.380948      13.376939      18.925402
      7925      10.261384      13.471098      14.227914      20.868896
      7950       9.839144      14.125881      12.559088      20.821761
      7975      11.037612      13.687441      13.215622      19.165838
      8000      10.196388      14.842510      12.682972      19.636935
      8025      10.212397      14.547456      13.787247      20.333574
      8050      10.615119      14.370856      14.402654      19.702123
      8075      10.409934      12.670905      13.467584      19.616223
      8100      10.263006      14.692113      13.657178      20.057053
      8125      10.028662      13.422802      12.697380      19.772295
      8150       9.941592      14.067878      13.740888      19.774697
      8175      10.255246      12.954057      14.080248      18.501762
      8200      10.188890      13.055404      13.565402      20.248002
      8225      10.308056      15.556718      13.491334      20.942631
      8250      10.101002      15.470744      12.669124      21.334205
      8275       9.737525      14.530480      14.033944      21.315193
      8300      10.407951      13.645222      14.511451      20.012587
      8325       9.670522      14.122059      13.055081      18.731148
      8350      10.241572      13.928941      12.770945      19.267283
      8375       9.625377      14.441248      13.824340      20.546126
      8400       9.777973      14.168684      13.388244      21.754502
      8425      10.828611      14.306004      13.948327      21.880033
      8450       9.961879      13.499453      14.048711      20.056524
      8475      10.993283      14.515703      13.497523      18.877142
      8500      10.879992      14.946842      13.622423      19.619282
      8525      10.192041      14.278017      13.291372      20.096284
      8550      10.528535      13.833981      14.025149      20.020028
      8575      10.205477      14.426960      13.194987      19.654909
      8600       9.782959      13.637715      13.236653      21.046441
      8625      10.540133      13.982378      13.854617      19.753029
      8650      10.383259      14.808404      13.463251      19.008589
      8675       9.921802      14.781107      14.775193      19.069790
      8700      10.081558      14.217316      14.311785      20.195554
      8725       9.840474      13.936327      14.437345      20.179372
      8750      10.006472      14.556632      14.252600      20.022211
      8775       9.962114      14.491240      13.944571      18.707525
      8800      10.299583      14.554921      14.336019      18.190507
      8825      10.500362      13.118008      13.238085      17.959715
      8850       9.734834      13.902688      14.433328      19.083024
      8875      10.765006      14.874812      13.434082      19.037573
      8900      10.453133      13.518634      13.240962      19.040803
      8925      10.444927      13.304844      13.206467      19.241448
      8950      10.181211      14.069251      13.862376      19.310170
      8975      10.491264      15.222148      13.375536      19.895552
      9000       9.317167      14.167523      13.034540      18.532912
      9025       9.523898      14.224615      14.097070      19.633455
      9050       9.295968      13.625116      12.779997      21.250949
      9075       9.859334      14.257897      13.132227      20.825629
      9100       9.918493      12.875910      12.026744      20.068792
      9125      10.310452      14.007177      13.166701      18.749218
      9150      10.552153      14.826754      13.669694      19.154302
      9175       9.576983      14.721929      13.574515      19.920791
      9200      11.183132      15.074413      13.930720      20.774568
      9225       9.880386      13.563861      13.255491      20.854137
      9250       9.951143      13.559880      13.202856      20.229468
      9275       9.767191      13.800018      14.239028      20.984886
      9300       9.945956      13.307335      14.346636      18.979105
      9325       9.515574      13.267379      13.751660      19.716694
      9350      10.353271      13.500375      13.282805      19.709249
      9375       9.765390      13.833564      14.034371      18.850871
      9400      10.499324      13.245097      14.998129      19.785073
      9425      10.424154      13.554262      13.502084      18.349651
      9450      10.488853      14.576323      13.266636      19.628533
      9475      11.251282      14.135305      13.216778      18.504080
      9500      10.865421      14.650256      13.701853      18.589797
      9525      10.169546      14.642412      13.411125      19.510423
      9550      11.109546      13.709823      13.716631      19.274694
      9575      10.181819      14.037288      14.512745      20.355531
      9600      10.067284      13.976181      13.883700      19.116305
      9625      10.138093      13.690413      13.875564      19.622886
      9650       9.863546      14.481897      13.980160      20.629876
      9675      10.542776      14.214619      12.712766      20.678690
      9700       9.605013      14.367226      13.778903      20.688131
      9725       8.895985      13.987687      12.925528      19.460052
      9750      10.214569      13.177473      11.740225      19.622326
      9775      10.787172      13.880156      14.038989      19.097515
      9800      10.761055      14.882974      13.369705      19.634415
      9825      10.612372      13.759902      13.672612      20.496447
      9850      10.312965      13.404818      13.129809      18.976006
      9875      10.368669      14.042952      13.489789      19.349004
      9900      10.318679      13.505769      13.940897      20.784300
      9925      10.276251      14.435207      12.939609      18.690753
      9950       9.765630      14.149101      13.824336      20.017943
      9975      10.194374      14.428729      12.543310      18.870113
     10000      10.426134      13.399518      13.335409      19.775791
     10025      10.284139      13.641056      13.043141      19.318993
     10050       9.856452      14.036457      13.553758      19.306307
     10075      10.349385      14.061324      13.365170      18.761628
     10100      10.452015      13.791681      13.231657      20.536541
     10125      10.434582      14.472944      13.787956      19.872942
     10150      10.005650      14.788733      13.575628      19.421026
     10175      11.159098      14.241798      13.885745      18.609418
     10200       9.587142      12.927177      13.825835      20.209870
     10225      10.622314      13.663989      14.421308      19.730114
     10250      10.537775      13.570656      13.796213      20.032093
     10275       9.899763      12.764419      13.549496      19.226388
     10300       9.949047      14.526881      12.992050      19.425872
     10325      10.112408      12.969997      12.608284      20.542981
     10350      10.244979      15.694802      13.181413      17.907038
     10375      10.794406      14.724568      12.721378      20.305918
     10400      10.727220      13.780213      13.274142      20.522376
     10425      10.565666      13.832756      12.581657      20.255908
     10450      10.320816      13.710095      12.616115      18.797171
     10475      10.852260      13.968374      13.146538      21.752952
     10500       9.600033      13.671945      13.571318      19.302550
     10525       9.892696      14.057179      14.131555      20.487345
     10550      10.051413      13.156540      13.237454      19.569495
     10575      10.827279      13.817577      13.419768      19.950013
     10600      10.782095      14.313685      14.161791      19.015224
     10625      10.421423      15.661276      13.655082      19.972438
     10650      10.251391      14.835526      13.495233      19.312556
     10675       9.679946      13.759386      13.320755      17.558939
     10700      10.968321      14.681597      13.964146      18.979332
     10725      10.700900      14.086635      13.922606      19.049900
     10750       9.870473      14.453717      12.371078      18.826927
     10775      10.289006      14.246915      13.747674      18.949096
     10800      10.956919      14.216529      14.361054      20.386541
     10825      10.097238      13.314565      14.112024      19.774057
     10850       9.782004      14.722384      14.096729      19.636427
     10875      10.487888      13.427788      13.776065      21.010189
     10900      10.614593      13.148203      14.609007      20.299468
     10925      10.227926      13.651750      13.515634      22.404104
     10950       9.792336      14.032722      13.979984      20.158021
     10975      10.177774      14.060212      13.228479      20.508040
     11000      10.863597      12.976406      13.363816      20.751359
     11025      10.689774      14.163400      14.692249      19.542312
     11050      10.528992      14.047549      14.780440      19.934809
     11075      10.539890      14.022164      15.347429      19.389618
     11100      10.398513      14.670213      14.666362      19.317273
     11125      10.392428      14.256955      14.029533      19.479915
     11150      10.519838      14.998206      13.704717      21.045867
     11175       9.918174      14.614067      14.068622      18.674931
     11200      10.196462      13.613859      13.772356      19.507377
     11225      10.234238      14.200726      14.149207      19.709949
     11250      10.844513      14.322991      13.088904      19.571128
     11275      10.868738      13.567381      14.426030      18.208763
     11300      10.111028      15.143439      14.385941      19.486992
     11325      10.294552      14.444800      14.742946      20.558212
     11350      10.968999      15.877315      14.366008      21.229753
     11375      10.969022      14.024612      13.831817      20.383987
     11400      10.014519      14.964376      12.766236      18.035395
     11425      10.133069      14.473523      12.871096      20.511106
     11450      10.707500      13.921278      12.147175      18.800915
     11475      10.291460      13.505076      14.608526      18.318260
     11500       9.793256      14.613790      13.338694      19.134540
     11525      10.224983      14.690072      13.542110      19.250627
     11550      10.132387      13.843113      14.143936      18.540506
     11575       9.704889      14.289583      13.530096      18.268541
     11600      10.029702      14.312774      14.086479      20.003750
     11625      10.076269      14.938902      14.093385      19.050481
     11650      11.310627      14.590725      13.218940      18.872353
     11675      10.897729      13.781188      13.939906      21.807179
     11700      10.098022      14.156425      14.374508      20.712461
     11725       9.867484      14.020937      14.111854      19.694957
     11750       9.619854      13.602970      13.689644      18.429243
     11775       9.934246      13.411991      14.328806      20.562810
     11800      10.516200      14.660934      14.388960      19.874305
     11825      10.056466      14.487504      14.432162      17.802846
     11850      10.378213      14.434224      13.694873      18.811494
     11875      10.574026      13.924438      12.791831      20.806045
     11900       9.828224      13.405679      12.853733      20.423315
     11925      10.741808      14.306655      13.643707      19.373708
     11950      10.828237      13.584366      12.673725      20.074179
     11975      10.330108      14.968640      13.782754      19.059799
     12000      10.082140      14.241682      13.187826      20.666968
     12025      10.090898      13.748254      14.084679      19.088681
     12050       9.977064      14.661256      15.078813      20.311582
     12075      10.464597      13.885178      13.475655      20.583579
     12100      10.490926      14.191548      12.607997      20.054090
     12125      10.283863      13.609203      15.042590      20.210585
     12150      11.165720      15.009245      13.295936      19.153043
     12175      10.891266      14.381998      13.187461      16.758585
     12200      11.043369      14.977496      14.405780      21.268547
     12225      10.381287      14.244219      13.352180      20.136677
     12250      10.519850      14.075350      13.360884      20.547355
     12275       9.768257      13.294400      13.178210      20.881690
     12300       9.292581      13.496654      13.721720      19.725391
     12325       9.956401      13.836013      13.012530      19.550454
     12350      10.326615      13.994595      12.579861      19.741482
     12375      10.321862      14.788321      13.302523      20.072429
     12400      10.289206      14.288033      12.980921      19.888503
     12425      10.402010      13.319801      12.697151      19.340240
     12450      10.225834      14.224493      13.761794      18.937408
     12475      10.316511      15.083029      13.753340      19.605243
     12500       9.717004      14.794763      12.600989      19.491522
     12525      10.214075      13.995120      13.640391      20.132968
     12550      10.189732      14.477218      13.848863      20.142545
     12575       9.357910      14.737344      12.816406      19.698932
     12600      10.557253      13.428487      12.464220      19.759399
     12625      10.602955      14.828083      14.317277      18.979622
     12650      11.521365      14.345817      13.758921      18.448776
     12675      10.013842      14.938974      13.177134      19.277018
     12700      10.229275      13.755742      12.072854      18.919122
     12725      10.258212      14.795303      11.521556      20.312682
     12750       9.993151      13.669078      13.360850      21.814557
     12775      10.186696      15.447374      12.563633      19.103238
     12800       9.686689      13.741685      13.495570      19.275489
     12825      10.469527      14.300274      13.620936      18.121913
     12850       9.855383      14.535404      13.687187      18.855014
     12875      10.944711      13.611623      12.843097      19.755566
     12900      10.325419      14.188192      13.328158      18.230748
     12925       9.635026      14.421772      13.186994      19.761129
     12950       9.647360      12.899234      13.700240      19.947078
     12975       9.939339      13.762225      13.394957      19.182728
     13000      10.198305      13.362752      13.544753      20.536973
     13025      10.437930      13.873162      13.530915      21.534045
     13050      10.682445      13.867403      13.697791      21.449588
     13075      10.694058      13.527392      13.505063      18.623807
     13100       9.994669      14.311347      14.213297      20.376171
     13125      10.435672      13.287185      13.631046      18.757426
     13150      10.614605      14.761711      13.516426      18.705675
     13175       9.893151      13.851710      13.332893      18.833843
     13200      10.450809      14.490154      13.562070      19.384941
     13225       9.999890      14.118321      13.376105      18.930592
     13250      10.250494      13.933695      12.775656      20.863241
     13275       9.630861      14.931663      13.759943      18.912732
     13300       9.904671      12.724687      12.887973      21.126390
     13325      10.503421      14.722354      13.217002      20.876216
     13350      10.260179      14.227479      13.435222      19.188123
     13375       9.792559      13.589576      13.241626      20.582718
     13400      10.345261      14.248116      13.614515      19.298307
     13425       9.720964      15.554885      12.929654      18.879800
     13450      11.029905      14.823700      13.507756      19.027350
     13475       9.231171      14.785137      13.599900      20.377941
     13500      10.390614      13.919742      12.643323      19.244978
     13525      10.156790      14.454606      14.665284      19.370564
     13550      10.452785      14.593599      12.731066      18.152255
     13575      11.279957      14.312729      13.160888      19.108009
     13600      10.129973      14.293667      14.324473      19.578062
     13625      10.221541      15.337840      14.426230      20.919425
     13650      10.359932      13.731922      13.289821      21.163563
     13675      10.529644      15.165207      14.581887      22.392090
     13700      10.670591      12.820280      13.142761      18.810697
     13725      10.612973      14.298861      13.758760      19.363588
     13750      10.295985      14.347884      13.577953      19.539564
     13775      10.922636      13.317513      13.475386      18.058247
     13800      10.495778      14.238923      12.491378      20.090174
     13825      10.474448      13.817024      13.683193      20.659681
     13850      11.217789      13.194698      12.990065      20.591140
     13875      10.457294      13.861059      13.253172      18.934505
     13900       9.819931      14.425080      14.300067      21.118108
     13925      10.799761      13.900988      13.074212      19.480549
     13950      10.046863      14.104026      15.070214      19.173611
     13975      10.170327      12.991578      12.884684      19.135603
     14000      10.543012      13.674488      13.225694      19.015450
     14025      10.800679      14.082858      13.355253      17.857291
     14050      10.320480      14.586711      13.508701      19.319877
     14075       9.896988      12.579636      12.901179      19.286770
     14100      10.977521      13.660366      12.697213      19.779973
     14125      10.881821      13.643660      13.320898      20.697566
     14150      11.031577      14.425606      14.175623      18.688890
     14175      10.625519      15.088959      13.640532      20.067051
     14200      10.228121      14.308420      14.101202      19.647027
     14225      10.011341      14.518136      13.947028      20.008049
     14250      10.005647      13.635272      13.655806      19.600977
     14275      10.300532      14.571612      13.481655      19.890780
     14300      10.826065      13.821517      13.298017      19.421862
     14325      10.176583      14.587958      13.103548      19.713119
     14350       9.998541      14.032073      14.213878      19.033693
     14375      10.308472      14.222136      13.982645      18.426982
     14400      11.007486      14.566236      13.728907      20.991659
     14425      10.706968      14.499087      13.834955      18.893410
     14450      10.060181      14.018554      13.436541      19.669283
     14475      10.651921      14.035155      14.589547      20.187293
     14500      10.174893      13.987661      13.499869      19.626290
     14525      10.880769      15.225770      13.185679      19.907655
     14550      10.782561      14.392009      13.571326      20.049680
     14575      10.782324      13.486995      13.478239      20.817191
     14600      10.394214      14.347244      13.075478      19.148581
     14625       9.725736      14.248506      13.818384      20.519608
     14650      10.922474      14.307401      14.502641      19.527555
     14675      10.045636      14.535392      13.830106      20.298670
     14700      10.382626      15.253491      14.315323      20.657322
     14725       9.777087      14.238908      14.304867      19.928495
     14750      10.531649      15.158579      13.786154      19.494278
     14775      10.645035      14.606182      14.251412      19.146234
     14800      10.687738      14.707497      13.626419      19.789457
     14825      10.897347      13.695434      14.228595      21.668647
     14850      10.013234      14.325651      14.212603      19.862328
     14875      10.030673      13.849685      13.823985      20.657449
     14900      10.385934      13.723032      15.163912      19.682246
     14925      10.384793      13.954641      14.214010      21.157145
     14950      10.483574      13.968049      13.382909      19.498151
     14975       9.976765      14.038016      12.123403      19.483623
     15000      10.563836      14.436699      14.277911      21.505816
     15025      11.289455      14.061580      12.976314      19.582557
     15050      10.929417      13.484821      13.312439      20.018354
     15075      10.663073      13.876274      14.327477      19.369743
     15100      10.141588      14.451785      14.252517      20.092413
     15125      10.850469      13.786502      13.889725      18.192120
     15150      10.264814      13.862587      14.295089      19.016844
     15175      10.992541      14.026286      13.717776      18.683879
     15200      10.821615      13.219744      13.875122      21.062830
     15225      10.342854      14.755892      14.371574      19.076123
     15250      10.192850      14.156294      13.216475      20.130991
     15275      10.467321      14.337406      13.094489      19.768357
     15300      10.296598      14.269077      13.988479      19.762986
     15325      10.538313      14.121226      12.910202      19.821580
     15350       9.714356      15.602447      14.639859      19.352882
     15375      10.935040      14.347922      13.647929      18.543884
     15400      10.284550      13.785256      14.452157      17.983467
     15425      11.084144      13.689978      13.332017      18.294397
     15450      10.408219      13.691266      13.481119      19.284659
     15475      10.419864      14.830041      13.201739      20.346958
     15500      10.844105      14.734196      13.611366      18.631607
     15525      10.740638      13.990167      13.770701      19.336169
     15550      10.587835      13.914863      13.047592      19.521477
     15575      10.890366      14.767375      12.946948      21.244312
     15600      10.946991      14.090263      13.138050      20.805360
     15625      10.288455      13.210524      13.902025      20.027731
     15650      10.581321      14.217635      13.705456      19.555362
     15675      10.965872      15.184689      14.607306      21.533317
     15700       9.859194      14.382724      13.923242      21.368436
     15725      10.047398      15.213455      13.043695      20.928948
     15750      10.059886      13.483552      12.958677      21.209513
     15775      10.274588      14.910714      13.650160      21.306706
     15800      10.486553      14.697381      14.566598      18.471112
     15825      10.140963      13.895414      13.980552      18.795002
     15850      11.270340      14.404092      13.799705      19.155431
     15875      10.485097      15.095344      13.858772      20.556569
     15900       9.570620      14.085200      13.696593      19.013955
     15925      10.681008      14.495325      13.139744      19.622068
     15950      10.614083      14.057950      14.207962      20.104496
     15975       9.960079      13.836080      13.412173      19.258214
     16000      10.414886      12.642128      13.254744      20.788088
     16025      10.079132      14.418150      14.951277      19.251480
     16050      10.087881      13.920782      13.539970      19.770332
     16075      10.805542      13.873050      14.938202      20.698265
     16100      10.818440      13.996394      14.328992      20.954203
     16125      10.597593      14.802921      14.281923      20.613714
     16150      10.330189      15.091189      14.451177      19.754714
     16175      10.542245      14.792190      13.930891      18.117356
     16200      10.727683      14.417737      13.845160      19.724306
     16225       9.878050      14.710086      13.513939      19.689088
     16250      10.947149      14.467179      14.423106      20.167183
     16275      10.293013      13.909456      13.660793      21.263121
     16300      10.405600      13.682849      13.045654      20.103244
     16325      10.584103      13.871899      14.653239      19.376530
     16350      10.856892      14.300741      14.782561      20.315468
     16375      10.857821      13.632598      13.903812      19.421743
     16400      10.975142      15.112779      16.095372      21.000940
     16425      10.566636      14.336395      14.035692      20.830243
     16450      10.754848      15.620170      13.632278      19.761033
     16475      10.738126      15.156091      13.700745      19.844091
     16500      10.765539      13.404607      12.860187      21.898384
     16525      10.291156      14.738018      12.838642      20.090272
     16550      10.298393      13.525293      13.805809      20.580600
     16575      10.025625      15.575135      13.985341      19.849523
     16600      10.223451      15.518848      13.290926      18.530251
     16625      10.084765      14.361456      13.488794      20.281581
     16650      10.558207      15.109437      13.064505      21.409794
     16675      10.828065      13.265262      14.423187      19.683758
     16700      10.790005      15.048312      12.892602      19.472065
     16725      10.321676      14.738064      13.675539      22.015129
     16750      10.309431      14.126331      13.614442      21.355487
     16775      11.161027      14.544428      13.936875      20.347622
     16800      10.501683      14.718815      14.727567      21.964032
     16825      10.312905      14.163719      13.114034      20.594546
     16850      10.681894      14.672404      13.597891      20.261921
     16875      11.287363      13.965372      12.661648      19.802062
     16900      10.017977      15.585063      12.815843      19.343376
     16925      10.680902      14.174520      13.117430      20.396496
     16950      10.102179      14.032552      14.417743      21.736106
     16975      10.792270      15.118646      14.185252      18.708301
     17000      10.198092      14.476352      13.448056      19.249449
     17025      11.143922      15.112600      13.385538      22.684206
     17050      10.542174      15.168680      13.530098      20.469168
     17075       9.963580      14.868789      14.463683      19.745707
     17100      11.318883      15.258335      13.455874      19.163057
     17125      11.222920      15.548282      14.089571      20.281094
     17150      11.446861      13.969220      13.625022      19.450192
     17175      10.763043      14.672041      13.394172      19.730366
     17200      10.359341      14.680339      15.219401      20.960943
     17225      10.919146      15.096051      14.370032      19.084075
     17250      11.162975      14.943227      14.257924      18.160827
     17275      10.474618      14.495129      14.716874      19.602188
     17300      10.268675      13.651848      13.397966      20.787967
     17325       9.677672      14.487833      13.757632      19.356795
     17350      10.728983      13.222095      14.194523      20.783377
     17375      11.156612      14.250029      13.869233      19.763723
     17400      10.749025      13.997068      13.773127      19.489807
     17425      10.436754      14.693153      14.117248      18.724404
     17450      11.025083      14.078768      13.853170      20.542347
     17475      11.629202      13.442652      13.314364      23.632751
     17500      11.195817      14.522944      13.233116      21.317364
     17525      10.935488      14.462301      14.782598      21.019392
     17550      10.602806      15.227577      13.803317      19.810470
     17575      10.442969      16.147945      13.140399      19.577885
     17600      10.341271      13.909784      12.698290      18.038248
     17625      10.153299      13.904992      14.103223      19.703177
     17650       9.895498      14.619387      14.155786      19.293925
     17675      10.455541      14.345883      13.957120      19.778020
     17700      10.186168      15.171885      13.131872      18.477104
     17725      11.381958      15.224265      13.753461      21.043602
     17750      11.187599      14.201520      13.692716      20.101409
     17775      10.582595      13.659750      13.966282      18.451058
     17800      10.971841      14.702285      13.014622      19.074283
     17825      11.145339      13.790364      13.789598      19.881319
     17850      10.796134      14.600872      14.677285      20.842206
     17875      10.500976      14.559671      14.250652      19.852699
     17900      10.716059      15.286928      14.707101      19.249228
     17925       9.904054      15.118091      13.449808      19.152448
     17950      10.900965      14.588580      13.514972      18.628597
     17975      10.736143      13.832148      14.268322      19.798721
     18000      10.134572      15.714939      13.883625      21.337394
     18025      10.582535      13.982570      13.626450      20.055476
     18050      10.829201      13.723628      14.696055      19.625700
     18075      11.010454      14.413301      13.173681      20.173633
     18100      10.503581      14.762864      14.569073      19.074675
     18125      10.896070      13.890099      13.925985      18.419812
     18150      11.119237      16.146920      14.864803      21.357381
     18175      10.631814      14.062418      15.615358      21.203753
     18200      10.816186      14.155378      14.133740      19.244694
     18225      10.487917      15.554522      14.946255      20.441931
     18250      10.851915      14.970209      13.734251      20.034220
     18275      10.408649      14.089417      14.246766      19.884498
     18300      11.014858      15.396095      14.150455      19.617510
     18325      10.665238      14.158199      15.619820      20.378962
     18350      10.598986      14.082477      15.070432      19.883474
     18375      11.495622      14.583320      13.419850      20.439640
     18400      10.508536      14.067385      15.337075      19.027130
     18425      11.025240      16.000098      14.250831      20.235596
     18450      11.296706      14.824332      14.485590      19.789659
     18475      10.604985      15.663726      13.981437      20.684773
     18500      11.353088      16.881653      14.059807      20.120288
     18525      10.080561      13.928493      13.300133      20.832790
     18550      10.889500      14.409259      14.119511      19.475767
     18575      10.719237      14.408232      13.509393      20.125676
     18600      10.894931      14.691592      13.155928      19.444932
     18625      10.158112      13.105826      14.411038      18.613517
     18650      10.194750      16.036663      14.760189      19.972506
     18675      11.105042      14.189662      14.013214      19.938468
     18700      10.725625      14.473889      12.854364      20.522296
     18725      11.386972      14.663266      13.653736      20.349755
     18750      10.188878      13.808850      14.303633      18.539779
     18775       9.920198      14.924910      13.992161      19.939451
     18800       9.640423      16.033643      13.544966      18.533824
     18825      10.817242      14.457018      13.666782      19.821651
     18850      11.041096      14.481331      13.525889      20.125526
     18875      10.618687      15.709225      13.064165      20.187543
     18900      10.751059      13.746223      13.681193      18.772494
     18925       9.826357      13.389029      13.397369      19.818508
     18950      10.465163      14.859051      14.554978      20.047716
     18975      10.897549      15.180331      14.062039      21.446944
     19000      10.522772      15.200730      12.594614      19.943103
     19025      10.188906      13.727372      12.764282      18.607754
     19050      10.401786      13.445128      13.310720      19.154294
     19075      10.487122      13.878620      13.160672      19.531033
     19100      10.677608      14.348705      14.035052      19.981140
     19125      10.420802      15.500829      14.236227      18.210407
     19150      10.052559      12.862782      14.977101      19.257834
     19175      10.764109      14.433231      13.949872      19.841000
     19200      11.065474      14.185460      13.727241      19.247754
     19225       9.979075      14.060261      12.819312      19.138330
     19250      10.354212      13.919680      14.105441      19.497148
     19275      10.828948      15.770531      14.402667      19.863748
     19300      10.624829      14.237823      13.755918      20.478469
     19325      10.233172      14.525620      14.414672      18.032137
     19350      10.535391      14.357722      13.418787      19.797559
     19375      10.632215      14.386288      13.935992      19.441114
     19400      10.389889      13.881603      13.469462      20.139101
     19425      10.528058      15.417331      14.101293      19.692034
     19450      10.294585      14.064595      13.227100      19.071460
     19475      10.266767      14.868389      13.181385      19.366660
     19500      10.150976      14.443045      14.077390      19.957642
     19525      10.476042      13.459200      14.431174      19.661112
